-8.900000e+01	1.162821e-05	2.800985e-06	0.000000e+00
-8.850000e+01	2.607849e-05	6.282167e-06	0.000000e+00
-8.800000e+01	4.616659e-05	1.112233e-05	0.000000e+00
-8.750000e+01	7.176330e-05	1.729112e-05	0.000000e+00
-8.700000e+01	1.027101e-04	2.475133e-05	0.000000e+00
-8.650000e+01	1.388216e-04	3.345946e-05	0.000000e+00
-8.600000e+01	1.798882e-04	4.336634e-05	0.000000e+00
-8.550000e+01	2.256788e-04	5.441787e-05	0.000000e+00
-8.500000e+01	2.759445e-04	6.655569e-05	0.000000e+00
-8.450000e+01	3.304212e-04	7.971798e-05	0.000000e+00
-8.400000e+01	3.888333e-04	9.384023e-05	0.000000e+00
-8.350000e+01	4.508965e-04	1.088560e-04	0.000000e+00
-8.300000e+01	5.163216e-04	1.246977e-04	0.000000e+00
-8.250000e+01	5.848166e-04	1.412970e-04	0.000000e+00
-8.200000e+01	6.560903e-04	1.585862e-04	0.000000e+00
-8.150000e+01	7.298544e-04	1.764978e-04	0.000000e+00
-8.100000e+01	8.058259e-04	1.949661e-04	0.000000e+00
-8.050000e+01	8.837292e-04	2.139269e-04	0.000000e+00
-8.000000e+01	9.632977e-04	2.333182e-04	0.000000e+00
-7.950000e+01	1.044276e-03	2.530808e-04	0.000000e+00
-7.900000e+01	1.126419e-03	2.731580e-04	0.000000e+00
-7.850000e+01	1.209496e-03	2.934963e-04	0.000000e+00
-7.800000e+01	1.293289e-03	3.140456e-04	0.000000e+00
-7.750000e+01	1.377594e-03	3.347588e-04	0.000000e+00
-7.700000e+01	1.462222e-03	3.555924e-04	0.000000e+00
-7.650000e+01	1.546995e-03	3.765061e-04	0.000000e+00
-7.600000e+01	1.631754e-03	3.974632e-04	0.000000e+00
-7.550000e+01	1.716349e-03	4.184302e-04	0.000000e+00
-7.500000e+01	1.800648e-03	4.393768e-04	0.000000e+00
-7.450000e+01	1.884528e-03	4.602757e-04	0.000000e+00
-7.400000e+01	1.967882e-03	4.811030e-04	0.000000e+00
-7.350000e+01	2.050613e-03	5.018372e-04	0.000000e+00
-7.300000e+01	2.132635e-03	5.224597e-04	0.000000e+00
-7.250000e+01	2.213874e-03	5.429545e-04	0.000000e+00
-7.200000e+01	2.294265e-03	5.633079e-04	0.000000e+00
-7.150000e+01	2.373753e-03	5.835085e-04	0.000000e+00
-7.100000e+01	2.452291e-03	6.035467e-04	0.000000e+00
-7.050000e+01	2.529841e-03	6.234151e-04	0.000000e+00
-7.000000e+01	2.606370e-03	6.431079e-04	0.000000e+00
-6.950000e+01	2.681854e-03	6.626209e-04	0.000000e+00
-6.900000e+01	2.756275e-03	6.819514e-04	0.000000e+00
-6.850000e+01	2.829619e-03	7.010980e-04	0.000000e+00
-6.800000e+01	2.901877e-03	7.200603e-04	0.000000e+00
-6.750000e+01	2.973046e-03	7.388391e-04	0.000000e+00
-6.700000e+01	3.043125e-03	7.574363e-04	0.000000e+00
-6.650000e+01	3.112119e-03	7.758543e-04	0.000000e+00
-6.600000e+01	3.180034e-03	7.940965e-04	0.000000e+00
-6.550000e+01	3.246879e-03	8.121668e-04	0.000000e+00
-6.500000e+01	3.312666e-03	8.300696e-04	0.000000e+00
-6.450000e+01	3.377409e-03	8.478100e-04	0.000000e+00
-6.400000e+01	3.441122e-03	8.653933e-04	0.000000e+00
-6.350000e+01	3.503824e-03	8.828252e-04	0.000000e+00
-6.300000e+01	3.565532e-03	9.001116e-04	0.000000e+00
-6.250000e+01	3.626265e-03	9.172588e-04	0.000000e+00
-6.200000e+01	3.686043e-03	9.342730e-04	0.000000e+00
-6.150000e+01	3.744886e-03	9.511608e-04	0.000000e+00
-6.100000e+01	3.802816e-03	9.679288e-04	0.000000e+00
-6.050000e+01	3.859854e-03	9.845833e-04	0.000000e+00
-6.000000e+01	3.916022e-03	1.001131e-03	0.000000e+00
-5.950000e+01	3.971340e-03	1.017579e-03	0.000000e+00
-5.900000e+01	4.025830e-03	1.033933e-03	0.000000e+00
-5.850000e+01	4.079514e-03	1.050201e-03	0.000000e+00
-5.800000e+01	4.132412e-03	1.066387e-03	0.000000e+00
-5.750000e+01	4.184546e-03	1.082499e-03	0.000000e+00
-5.700000e+01	4.235936e-03	1.098543e-03	0.000000e+00
-5.650000e+01	4.286602e-03	1.114524e-03	0.000000e+00
-5.600000e+01	4.336563e-03	1.130449e-03	0.000000e+00
-5.550000e+01	4.385840e-03	1.146323e-03	0.000000e+00
-5.500000e+01	4.434450e-03	1.162151e-03	0.000000e+00
-5.450000e+01	4.482412e-03	1.177940e-03	0.000000e+00
-5.400000e+01	4.529744e-03	1.193693e-03	0.000000e+00
-5.350000e+01	4.576462e-03	1.209417e-03	0.000000e+00
-5.300000e+01	4.622583e-03	1.225115e-03	0.000000e+00
-5.250000e+01	4.668123e-03	1.240792e-03	0.000000e+00
-5.200000e+01	4.713097e-03	1.256452e-03	0.000000e+00
-5.150000e+01	4.757520e-03	1.272099e-03	0.000000e+00
-5.100000e+01	4.801407e-03	1.287738e-03	0.000000e+00
-5.050000e+01	4.844770e-03	1.303371e-03	0.000000e+00
-5.000000e+01	4.887622e-03	1.319002e-03	0.000000e+00
-4.950000e+01	4.929977e-03	1.334634e-03	0.000000e+00
-4.900000e+01	4.971846e-03	1.350269e-03	0.000000e+00
-4.850000e+01	5.013239e-03	1.365911e-03	0.000000e+00
-4.800000e+01	5.054168e-03	1.381562e-03	0.000000e+00
-4.750000e+01	5.094643e-03	1.397224e-03	0.000000e+00
-4.700000e+01	5.134673e-03	1.412898e-03	0.000000e+00
-4.650000e+01	5.174268e-03	1.428587e-03	0.000000e+00
-4.600000e+01	5.213435e-03	1.444291e-03	0.000000e+00
-4.550000e+01	5.252183e-03	1.460012e-03	0.000000e+00
-4.500000e+01	5.290520e-03	1.475751e-03	0.000000e+00
-4.450000e+01	5.328451e-03	1.491508e-03	0.000000e+00
-4.400000e+01	5.365985e-03	1.507284e-03	0.000000e+00
-4.350000e+01	5.403126e-03	1.523079e-03	0.000000e+00
-4.300000e+01	5.439881e-03	1.538893e-03	0.000000e+00
-4.250000e+01	5.476255e-03	1.554726e-03	0.000000e+00
-4.200000e+01	5.512252e-03	1.570577e-03	0.000000e+00
-4.150000e+01	5.547876e-03	1.586445e-03	0.000000e+00
-4.100000e+01	5.583132e-03	1.602330e-03	0.000000e+00
-4.050000e+01	5.618023e-03	1.618229e-03	0.000000e+00
-4.000000e+01	5.652552e-03	1.634142e-03	0.000000e+00
-3.950000e+01	5.686723e-03	1.650068e-03	0.000000e+00
-3.900000e+01	5.720537e-03	1.666003e-03	0.000000e+00
-3.850000e+01	5.753996e-03	1.681946e-03	0.000000e+00
-3.800000e+01	5.787102e-03	1.697895e-03	0.000000e+00
-3.750000e+01	5.819857e-03	1.713846e-03	0.000000e+00
-3.700000e+01	5.852262e-03	1.729798e-03	0.000000e+00
-3.650000e+01	5.884318e-03	1.745748e-03	0.000000e+00
-3.600000e+01	5.916024e-03	1.761691e-03	0.000000e+00
-3.550000e+01	5.947382e-03	1.777625e-03	0.000000e+00
-3.500000e+01	5.978392e-03	1.793545e-03	0.000000e+00
-3.450000e+01	6.009052e-03	1.809449e-03	0.000000e+00
-3.400000e+01	6.039363e-03	1.825333e-03	0.000000e+00
-3.350000e+01	6.069324e-03	1.841191e-03	0.000000e+00
-3.300000e+01	6.098934e-03	1.857020e-03	0.000000e+00
-3.250000e+01	6.128192e-03	1.872816e-03	0.000000e+00
-3.200000e+01	6.157096e-03	1.888572e-03	0.000000e+00
-3.150000e+01	6.185645e-03	1.904286e-03	0.000000e+00
-3.100000e+01	6.213838e-03	1.919951e-03	0.000000e+00
-3.050000e+01	6.241671e-03	1.935562e-03	0.000000e+00
-3.000000e+01	6.269143e-03	1.951115e-03	0.000000e+00
-2.950000e+01	6.296252e-03	1.966603e-03	0.000000e+00
-2.900000e+01	6.322996e-03	1.982021e-03	0.000000e+00
-2.850000e+01	6.349372e-03	1.997363e-03	0.000000e+00
-2.800000e+01	6.375377e-03	2.012623e-03	0.000000e+00
-2.750000e+01	6.401008e-03	2.027796e-03	0.000000e+00
-2.700000e+01	6.426263e-03	2.042875e-03	0.000000e+00
-2.650000e+01	6.451139e-03	2.057854e-03	0.000000e+00
-2.600000e+01	6.475633e-03	2.072727e-03	0.000000e+00
-2.550000e+01	6.499740e-03	2.087487e-03	0.000000e+00
-2.500000e+01	6.523459e-03	2.102128e-03	0.000000e+00
-2.450000e+01	6.546786e-03	2.116643e-03	0.000000e+00
-2.400000e+01	6.569717e-03	2.131026e-03	0.000000e+00
-2.350000e+01	6.592250e-03	2.145270e-03	0.000000e+00
-2.300000e+01	6.614380e-03	2.159368e-03	0.000000e+00
-2.250000e+01	6.636103e-03	2.173314e-03	0.000000e+00
-2.200000e+01	6.657417e-03	2.187100e-03	0.000000e+00
-2.150000e+01	6.678319e-03	2.200720e-03	0.000000e+00
-2.100000e+01	6.698803e-03	2.214167e-03	0.000000e+00
-2.050000e+01	6.718867e-03	2.227434e-03	0.000000e+00
-2.000000e+01	6.738506e-03	2.240514e-03	0.000000e+00
-1.950000e+01	6.757718e-03	2.253401e-03	0.000000e+00
-1.900000e+01	6.776499e-03	2.266086e-03	0.000000e+00
-1.850000e+01	6.794845e-03	2.278565e-03	0.000000e+00
-1.800000e+01	6.812752e-03	2.290828e-03	0.000000e+00
-1.750000e+01	6.830217e-03	2.302870e-03	0.000000e+00
-1.700000e+01	6.847236e-03	2.314684e-03	0.000000e+00
-1.650000e+01	6.863806e-03	2.326262e-03	0.000000e+00
-1.600000e+01	6.879923e-03	2.337598e-03	0.000000e+00
-1.550000e+01	6.895584e-03	2.348685e-03	0.000000e+00
-1.500000e+01	6.910785e-03	2.359516e-03	0.000000e+00
-1.450000e+01	6.925524e-03	2.370082e-03	0.000000e+00
-1.400000e+01	6.939796e-03	2.380378e-03	0.000000e+00
-1.350000e+01	6.953599e-03	2.390395e-03	0.000000e+00
-1.300000e+01	6.966929e-03	2.400125e-03	0.000000e+00
-1.250000e+01	6.979784e-03	2.409560e-03	0.000000e+00
-1.200000e+01	6.992160e-03	2.418690e-03	0.000000e+00
-1.150000e+01	7.004055e-03	2.427507e-03	0.000000e+00
-1.100000e+01	7.015465e-03	2.435997e-03	0.000000e+00
-1.050000e+01	7.026389e-03	2.444148e-03	0.000000e+00
-1.000000e+01	7.036822e-03	2.451943e-03	0.000000e+00
-9.500000e+00	7.046764e-03	2.459364e-03	0.000000e+00
-9.000000e+00	7.056210e-03	2.466385e-03	0.000000e+00
-8.500000e+00	7.065160e-03	2.472972e-03	0.000000e+00
-8.000000e+00	7.073611e-03	2.479079e-03	0.000000e+00
-7.500000e+00	7.081560e-03	2.484640e-03	0.000000e+00
-7.000000e+00	7.089006e-03	2.489559e-03	0.000000e+00
-6.500000e+00	7.095947e-03	2.493682e-03	0.000000e+00
